date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,559362.0,Swaadesi Ghee Dryfruit Dodha Burfi by Unibic,1961022.0,127.0,230.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/c65f2925-8dc4-4b01-b1af-6f1d932a893f.png,,Unibic
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,559077.0,Chana Burfi by Haldiram's Prabhuji,1031945.0,166.0,269.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/3d421cb0-279b-4cad-b636-a05642afc2cc.png,,Haldiram's Prabhuji
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,554127.0,Coconut Ghee Burfi by Daadi's,880162.0,158.0,180.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/565b18ee-a522-411c-a625-414baaf7f761.png,,Daadi's
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,563202.0,Jaggery Coconut Burfi by Sweet Karam Coffee,1077053.0,186.0,199.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/67ba8e3e-eebf-4335-b74d-d82e342888ff.png,,Sweet Karam Coffee
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,611693.0,Chana Burfi by Bhikharam Chandmal,2160981.0,162.0,180.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/779b6f14-fccb-4133-a5d0-30f3e3269758.png,,Bhikharam Chandmal
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,563274.0,Filter Coffee Burfi by Sweet Karam Coffee,1055895.0,182.0,199.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/1494bb17-2d06-4377-94cb-c2835271d705.png,,Sweet Karam Coffee
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,519384.0,Dry Fruit Barfi by GO DESi,1883108.0,114.0,120.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/688855d6-4ff5-4eba-9c2b-1000ce3bc03d.png,,GO DESI
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,612095.0,Sweets Choco Almond Burfi by Lal,1464280.0,175.0,175.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b5bdbf28-7a65-44d2-985b-bd795ad8c9e4.png,,Lal
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,91204.0,Cham Cham by Bikano,1881638.0,241.0,250.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/631862aa-23fa-48ec-99a7-d6f180615ffe.png,,Bikano
2025-07-25,Sweet Tooth,9,Indian Sweets,943,41365.0,586980.0,Crunchy Peanut Chikki by GO DESI,1242075.0,46.0,60.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/52973e43-b376-429a-9097-8e7e9c62a1fe.png,,GO DESI
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,112620.0,Balaji Ratlami Sev Bhujia,2169960.0,45.0,45.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f97a838a-6313-495e-b517-a2bc62291960.png,,Balaji
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,115585.0,Balaji Aloo Sev Bhujia,1914050.0,45.0,45.0,True,33.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/c255c9c1-4433-498b-9c51-f60ee6e65a1f.png,,Balaji
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,495690.0,Balaji Tikha Mitha Mixture Namkeen,828871.0,50.0,50.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/239fa3a5-06ab-45b9-bf03-a3ac9c034050.png,,Balaji
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,62119.0,Bikaji Bhujia,1912957.0,114.0,122.0,True,36.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/2b5d0954-c585-4c1c-869b-be28a9054376.png,,Bikaji
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,545914.0,Balaji Murmura Sev Bhujia,2153942.0,50.0,50.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/aee32cae-f998-4b5a-bb62-de57b1a2303d.png,,Balaji
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,52659.0,Haldiram's Nagpur Sev Bhujia,1912259.0,252.0,290.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/293374f6-b35c-415d-921d-f7778b0089a4.png,,Haldiram's Nagpur
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,112601.0,Balaji Chana Dal Namkeen,1914112.0,45.0,45.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/27187ae4-a39e-487b-b9fc-3c2bb104ea38.png,,Balaji
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,546165.0,Gopal Namkeen Sev Bhujia,856427.0,50.0,50.0,True,17.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/3c2064ed-9b58-415d-811e-78071452f3f4.png,,Gopal Namkeen
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,112619.0,Balaji Moong Dal Namkeen,1914711.0,50.0,50.0,True,37.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9bdbf7b3-1c57-4d4c-a748-41c76a0098a7.png,,Balaji
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,251510.0,Haldiram's Nagpur Lite Chivda Namkeen,626857.0,45.0,45.0,True,8.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f9716bd7-f5af-477d-9dfd-dc17659662c1.png,,Haldiram's Nagpur
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,524899.0,Bikaji Mobile Chowpati Bhelpuri,828883.0,37.0,49.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/8b982042-e389-466a-b5b0-99cf0ceb074f.png,,Bikaji
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,524535.0,Let's Try Namkeen Combo,744169.0,81.0,90.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/46ee6575-38de-49b6-98d4-53d9a158a564.png,,Let's Try
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,35375.0,Haldiram's Nagpur Aloo Bhujia,1912498.0,55.0,55.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/38bf459f-902f-4515-aaab-cf0f2f9535cf.png,,Haldiram's Nagpur
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,512766.0,Let's Try Falhari Mixture,1882986.0,77.0,100.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/32de4c34-96bb-4a12-8e7a-ab420356f7ed.png,,Let's Try
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29861.0,345991.0,Chheda's Roasted Poha Chivda Namkeen,1911055.0,55.0,55.0,True,14.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/6b7666df-6dff-4e5f-ab21-3977d91caee3.png,,Chheda's
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,29861.0,495576.0,4700BC Nutty Tuxedo Chocolate Popcorn Gift Pack,1175680.0,549.0,549.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b849c910-84e4-46ca-a51c-bb0e3e3232f3.png,,4700BC
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,29861.0,534300.0,Desi Ghee Dryfruit Besan Laddu by Unibic Swaadesi,774246.0,101.0,230.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/575b8952-08bd-46a5-8495-ef880cc6aacb.png,,Unibic Swaadesi
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,29861.0,424025.0,4700BC Nutty Tuxedo Chocolate Popcorn,482030.0,250.0,250.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e1bc109c-dae6-4dca-990b-bdab4ebfef65.png,,4700BC
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,29861.0,480400.0,4700BC Himalayan Salt Caramel Popcorn,598505.0,225.0,225.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/cdaeeb46-63cd-44d5-a6d5-0a14687bb366.png,,4700BC
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,29861.0,617464.0,Crax Namkeen Snacks Party Combo,2151204.0,72.0,90.0,True,0.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f9db696b-896b-46db-a05c-88e3929052fd.png,,Crax
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,29861.0,669165.0,"Open Secret Cookies, Brownie & Dry Fruits Gift Pack - Pack of 2",1490480.0,572.0,698.0,True,0.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/235b0978-c2a8-4177-9a38-e30aa44d7f84.png,,Open Secret
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,29861.0,633249.0,Beyond Snack Kerala Banana Chips,2173134.0,80.0,80.0,True,0.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/49a34af6-c6f0-4f66-81c6-de20fd08cb0e.png,,Beyond Snack
2025-07-25,Munchies,1237,Namkeen Snacks,29,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,255718.0,Balaji Shing Peanuts,1910378.0,45.0,45.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/c7c66a2b-0bfe-48ac-ad9a-0479df7cb5cd.png,,Balaji
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,559862.0,Protein Chef Baked Coated Peanuts (Masala Roasted Healthy Snacks),1965275.0,69.0,75.0,True,19.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/bf7cbdb0-862b-4300-badd-44c5fb85b7df.png,,Protein Chef
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,534105.0,Balaji Wafers Farali Chevdo Falhari Mixture,792529.0,91.0,95.0,True,35.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/a3bb85fb-1f55-4636-8b01-5a021681c860.png,,Balaji
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,495687.0,Balaji Crunchem Masala Masti Wafers,802794.0,40.0,40.0,True,12.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5d1d522e-b037-47ae-959f-7607fbc26120.png,,Balaji
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,546160.0,Gopal Namkeen Bhavnagari Gathiya,814849.0,50.0,50.0,True,34.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9963cc9a-a826-4948-a5d2-b1085e6dc164.png,,Gopal Namkeen
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,372136.0,Chheda's Bhakarwadi Namkeen,1912980.0,48.0,65.0,True,41.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/19904ec5-987e-4ad0-a433-d5ca125b323a.png,,Chheda's
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,534212.0,"Balaji Wafer Chana Jor, Garam",828887.0,45.0,45.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/83c75128-fd11-4496-83ec-72a2b9b324d0.png,,Balaji
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,112619.0,Balaji Moong Dal Namkeen,1914711.0,50.0,50.0,True,37.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9bdbf7b3-1c57-4d4c-a748-41c76a0098a7.png,,Balaji
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,56737.0,Charlie's Yellow Bhuna Chana,1912769.0,40.0,40.0,True,21.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/8cedd849-5122-4ca7-b9d0-4f3d58c58bee.png,,Charlie's
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,345988.0,Chheda's Kachori,1912944.0,48.0,65.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b9aac27c-1119-4332-95f6-431af081a99a.png,,Chheda's
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,56720.0,Charlie's Methi Khakhra,1912280.0,58.0,60.0,True,43.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/8dded1ca-05c8-4c94-a6e4-cb73f620fa33.png,,Charlie's
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,372142.0,Chheda's Salted Boondi,1911814.0,55.0,55.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b4b1f230-c661-40e1-89e9-688bd23504ab.png,,Chheda's
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,524535.0,Let's Try Namkeen Combo,744169.0,81.0,90.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/46ee6575-38de-49b6-98d4-53d9a158a564.png,,Let's Try
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,635709.0,Samrat Gathiya,1942199.0,100.0,100.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/76ac308a-034c-43d6-9766-d40dc1da63bf.png,,Samrat
2025-07-25,Munchies,1237,Namkeen Snacks,29,29861.0,635729.0,Samrat Hot Slims Ratlami Sev,1942321.0,100.0,100.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/98e48317-8477-4ae8-b05a-073a88f90f07.png,,Samrat
2025-07-25,Munchies,1237,Papad & Fryums,80,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,481020.0,DNV Appalam Papad,538573.0,40.0,50.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/2332b248-a44c-42ed-97ec-f8e09e01afff.png,,DNV
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,481019.0,DNV Sabudana Papad,224021.0,43.0,50.0,True,18.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/2cfeb809-f5ae-4de9-bee9-db6c626ba891.png,,DNV
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,23915.0,Lijjat Punjabi Masala Papad,223837.0,110.0,110.0,True,13.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5b43faa7-0f02-4154-85dd-1519f41995a6.png,,Lijjat
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,18725.0,Mother's Recipe Potato Papad,223836.0,34.0,34.0,True,22.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f1a47d18-bc40-4267-b3a9-daa57772e126.png,,Mother's Recipe
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,60434.0,Bikaji Baat Cheet Moong and Urad Dal Papad,1396467.0,129.0,135.0,True,13.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/6759d47c-b3ae-4ba6-9ed6-b91858d271c7.png,,Bikaji
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,501328.0,Ramji Pani Puri Papad,677464.0,34.0,45.0,True,19.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/4084a9e5-08a8-4ffb-ac00-47cc808126e4.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,28242.0,Mother's Recipe Rice Papad - Jeera,616744.0,25.0,25.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f7b342b3-e293-4521-b3cf-a5580a380ada.png,,Mother's Recipe
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,481018.0,DNV Red Chilli Sabudana Papad,538575.0,21.0,50.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5732b607-ba82-4a21-b384-cb8e034c15fb.png,,DNV
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,610529.0,Gopal Namkeen Udad Papad,1395296.0,60.0,60.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/7e27a3d0-384c-4c94-bcfd-215ff7a6fcda.png,,Gopal Namkeen
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,19448.0,Mother's Recipe Moong Dal Papad,1396461.0,71.0,75.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/63a9af92-3c80-4b29-87bd-b0171afa7609.png,,Mother's Recipe
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,500884.0,Ramji Mix Fryums,676478.0,58.0,80.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/fd942d4a-bacd-4811-bfd4-d1610792aefe.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,500882.0,Ramji Tingo Fryums,676476.0,58.0,80.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5b6c71ff-2992-497e-ab7c-7d7421ac4fdf.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,501327.0,Ramji Net Fryums,677419.0,58.0,80.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/d0923205-52a5-452a-b773-032aa2d14773.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,547197.0,Ramji Sabudana Potato Papad,1396711.0,79.0,110.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/11b92b98-8fbc-4475-98cb-ad2f5049c2e8.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,29861.0,17505.0,Mother's Recipe Urad Dal Papad,1396459.0,71.0,75.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/eedb4d4a-b3fa-469d-80df-7f4d7be12a27.png,,Mother's Recipe
2025-07-25,Munchies,1237,Chips & Crisps,940,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,132817.0,Kurkure Solid Masti Masala Twisteez Crisps,1910729.0,20.0,20.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/58f5d34a-bc06-4709-841f-75894a557196.png,,Kurkure
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,495687.0,Balaji Crunchem Masala Masti Wafers,802794.0,40.0,40.0,True,12.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5d1d522e-b037-47ae-959f-7607fbc26120.png,,Balaji
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,521877.0,Balaji Crunchex Chilli Tadka Potato Wafers,728436.0,40.0,40.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5fbdda4b-5a4c-4ce2-b3ab-9bef244cb74f.png,,Balaji
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,564326.0,Kettle Studio Tabasco Sauce Flavour Potato Chips,1082805.0,99.0,99.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/65ad539e-1799-4106-a713-fa486c28d965.png,,Kettle Studio
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,234248.0,RiteBite Max Protein Cheese & Jalapeno 10 g Protein Multigrain Chips,2130458.0,38.0,45.0,True,13.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9fc9edae-b2fb-4653-9c92-6f4bcd861e29.png,,RiteBite
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,67372.0,Kurkure Masala Munch Crisps,1910366.0,20.0,20.0,True,32.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/c33863d9-3501-4fbc-986f-d0cd1000158d.png,,Kurkure
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,372150.0,Chheda's Yellow Banana Chips,1910717.0,79.0,100.0,True,38.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/98fd8845-b321-403f-92fc-40fc8c0cf89e.png,,Chheda's
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,438196.0,RiteBite Max Protein Peri Peri 10 g Protein Multigrain Chips,2130466.0,43.0,45.0,True,6.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e959eaeb-70a6-4cc8-8e7f-a7c8ab19be1c.png,,RiteBite
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,554119.0,Samrat Kela Wafer Mari Banana Chips,2027260.0,50.0,50.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f23a6fa7-0de1-445d-85b6-e9818c75d98f.png,,Samrat
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,456094.0,RiteBite Max Protein Desi Masala 10 g Protein Multigrain Chips,2130478.0,43.0,45.0,True,11.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/4ea47a43-a997-4856-a40a-3cdaabce94a7.png,,RiteBite
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,567699.0,Too Yumm Smoking Hot Bhoot Karare Crisps (Bhut Jolokia Chillies),1876146.0,18.0,20.0,True,15.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/27253e4e-b4f4-4365-8337-f78b628bdf62.png,,Too Yumm
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,58591.0,Chheda's Long Masala Banana Chips,1912762.0,80.0,95.0,True,31.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/ffb880e7-5f1b-4c50-95c5-9525f041933f.png,,Chheda's
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,438197.0,RiteBite Max Protein Cream & Onion 10 g Protein Multigrain Chips,2130468.0,43.0,45.0,True,6.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9f52ce6a-d0bc-4d78-ad1c-2601bdc16bdc.png,,RiteBite
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,567700.0,Too Yumm Smoking Hot Bhoot Potato Wafers (Bhut Jolokia Chillies),1876289.0,49.0,60.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/471877c7-1929-40c4-8daa-c387ea0e91af.png,,Too Yumm
2025-07-25,Munchies,1237,Chips & Crisps,940,29861.0,626542.0,Sweet Karam Coffee Madras Curry Leaves Potato Chips,1905773.0,53.0,59.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/076d2485-6d5a-491e-8c0b-56964ce84270.png,,Sweet Karam Coffee
2025-07-25,Sweet Tooth,9,Indian Sweets,943,,,,,,,False,,False,,,
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,570799.0,Original Ghee Mysore Pak by Sweet Karam Coffee,1149826.0,149.0,149.0,True,6.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/0886b60d-0fa7-4794-97d8-bd39741d56fa.png,,Sweet Karam Coffee
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,427611.0,Malai Peda by Amul,661510.0,114.0,120.0,True,33.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/41004af4-5151-4fb4-a453-6e0b50784471.png,,Amul
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,45232.0,Agra Taj Petha by Haldiram's,661423.0,65.0,65.0,True,15.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/383012b3-8b32-4d8c-855f-375d45543343.png,,Haldiram's
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,478077.0,Milk Cake by Lal,661581.0,159.0,159.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/bf8ae4a8-f252-457c-be4c-c57d5d58efcd.png,,Lal
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,190192.0,Kaju Katli by Amul,661445.0,499.0,525.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9209fbb7-5e7d-4e39-8946-f7d2ad6f5b8a.png,,Amul
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,554127.0,Coconut Ghee Burfi by Daadi's,880162.0,158.0,180.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/565b18ee-a522-411c-a625-414baaf7f761.png,,Daadi's
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,385101.0,Open & Eat Gulab Jamun by Gits,661476.0,199.0,255.0,True,23.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/aabfe59f-d71e-4e3c-ad1f-b22f95d569d7.png,,Gits
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,427612.0,Kesar Peda by Amul,661511.0,119.0,125.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/8fa63770-c105-4117-b5e7-4df6f08bff16.png,,Amul
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,626.0,Gulab Jamun by Haldiram's Nagpur,661417.0,225.0,225.0,True,19.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/d85fab1b-7e62-4100-8de3-58a82591ab16.png,,Haldiram's Nagpur
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,392509.0,Soan Papdi by Haldiram's Nagpur,661485.0,135.0,135.0,True,16.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/cdf8c2a5-42c8-4d1b-8feb-4940c99b573e.png,,Haldiram's Nagpur
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,253521.0,Rasgulla by Haldiram's Nagpur,661448.0,225.0,225.0,True,25.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/7c2c4af6-f0b7-418a-9537-6c2243a50ddd.png,,Haldiram's Nagpur
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,415755.0,Kaju Katli by Lal,661504.0,200.0,240.0,True,18.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f8eb06bb-5795-4355-96b7-26048b0bc83d.png,,Lal
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,561092.0,Hazelnut & Chocolate Sugar-Free Laddu by Eat Better Co,716073.0,77.0,79.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/99f9e2cc-bc3b-4d88-a854-481ed0583381.png,,Eat Better Co
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,520006.0,Motichoor Ghee Laddu by Daadi's,744767.0,148.0,170.0,True,19.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/4b9ebd6f-d36d-488c-851d-e5875350748f.png,,Daadi's
2025-07-25,Sweet Tooth,9,Indian Sweets,943,29861.0,529329.0,Classic Soan Papdi by Lal,752500.0,63.0,80.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/438a2c98-9602-4c7f-8d89-015fa9708833.png,,Lal
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,30024.0,372138.0,Chheda's Farsan Mixture Namkeen,1913357.0,55.0,55.0,True,6.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/3f3a79d5-b7d4-4ef4-b0fa-68ef69149144.png,,Chheda's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,30024.0,372141.0,Chheda's Nylon Sev Bhujia,1915635.0,55.0,55.0,True,6.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/3c6982c6-97a3-460a-bc50-23188fa1f615.png,,Chheda's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,30024.0,251510.0,Haldiram's Nagpur Lite Chivda Namkeen,626857.0,45.0,45.0,True,30.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f9716bd7-f5af-477d-9dfd-dc17659662c1.png,,Haldiram's Nagpur
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,30024.0,19250.0,Haldiram's Nagpur Aloo Bhujia,1912498.0,235.0,235.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/1231b3b4-8364-423b-882d-e4751a5d0802.png,,Haldiram's Nagpur
